UniqueCount	AmbigCount
0	8
0	12
0	12
0	22
0	5
0	10
0	12
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26287	1146
17735	5851
183900	54987
36674	1275
7490	2870
31751	8343
41185	2671
6036	34
6296	1430
61807	1698
42771	226
14500	329
39976	156
0	0
0	0
13	135
0	219
0	0
0	55
0	247
0	0
0	0
0	12
0	12
14	59
16	360
0	103
0	59
0	0
0	0
2	1
0	0
0	0
0	0
0	16
0	16
0	15
0	13
0	13
0	1
0	0
0	0
0	681
1	645
0	456
0	0
0	0
0	0
0	0
0	7186
0	4758
0	5
0	0
0	314
0	317
0	9
0	527
0	322
0	524
0	4020
0	4368
1	4378
0	4516
0	1339
1	299
0	717
0	776
0	414
0	866
0	720
0	682
0	15
1	0
9	4
0	0
0	0
0	4
0	89
0	77
0	14
0	83
0	4
0	87
0	83
0	87
0	65
0	0
0	0
0	0
0	0
6	0
415	126
2	110
0	0
0	1
0	1
0	98790
0	94123
0	108
0	676
0	707
0	7
0	186
141	257
0	221
0	208
0	270
0	1
177	304
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	503
0	0
0	409
0	495
1	408
0	306
0	311
2	1
0	60
0	0
0	0
0	1177
12	342
1	324
15	233
0	252
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	171
0	51
0	51
0	0
0	302
0	17148
0	12007
33	14465
1	9506
0	16805
4	8516
0	9292
1	13064
9	808
6	2913
4	2148
0	1290
1	2101
0	378
0	1
0	1
0	1
0	1
0	1
0	0
0	57
0	18
0	14
93	4
0	286
0	1
0	0
26	214
0	226
0	713
0	691
0	113
0	118
0	74
0	66
0	57
0	27
122	0
8	3
68	44
6	46
1	11
0	0
0	0
0	13
0	0
0	6
0	4
0	4
0	2581
0	2583
0	2546
0	367
31	161
0	10
2	0
0	0
0	0
0	5
0	1
0	5
0	4
0	0
0	1
0	0
0	2
0	0
0	1
0	2
0	1
0	1
0	1
0	0
0	1
56	1401
0	91
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	4
0	0
0	142
6	0
275	1
0	397
42	390
5	381
3	176
1	301
0	0
0	313
0	316
0	11
0	112
18	310
873	4
0	131
0	14
0	141
0	15
1	10
0	17
0	141
0	131
0	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	71
0	22
0	222
2	209
0	84
0	58
0	77
0	32
0	80
2	91
317	9124
6	85394
163	37371
0	85201
0	75503
37	1084
0	734
9	138
0	21224
0	21721
0	7720
11	161
0	85582
0	83876
7945	7257
0	1032
2	5759
1	5107
2	1100
0	1968
1	1956
3	990
0	1300
0	2369
0	10
5219	13079
68	10475
1	7146
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	83
142	62
0	48
0	14
0	0
0	0
0	0
6	0
0	0
0	28
0	204
0	57
1	51
0	188
0	124
0	10
0	159
11	183
0	62
0	15
0	25
0	27
2	66
0	62
0	2
89	43
0	3
2	205
0	55
2	133
0	179
0	98
5	81
0	91
0	53
0	119
0	179
0	3
0	0
0	3
0	0
0	1
0	1
0	2
0	0
0	0
37	253
0	0
1	0
1	5
0	11
25	20
0	11
0	3
0	7
0	4
0	3
1	3
0	3
0	0
0	15
303	25
0	164
0	155
0	118
0	74
0	10
0	94
1	151
0	152
0	123
0	62
0	151
0	104
1	141
0	121
0	138
0	138
0	0
0	120
0	3
0	133
0	46
0	105
0	69
0	122
0	49
0	106
0	132
0	134
0	108
0	81
0	63
1	22
0	92
0	105
0	112
2	44
110	127
0	115
0	97
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
20	583
3	372
261	729
0	216
37	414
472	683
0	155
2	527
30	3460
0	353
6	108
0	203
4	74
15	136
0	604
3	164
9	193
0	28
0	3388
0	3400
0	3271
4	17
0	17
13	527
0	34
0	280
0	528
33	551
0	39
0	10
3	43
0	52
0	9
195	703
1	675
0	35
1	22
0	16
0	0
0	0
0	0
0	0
0	0
7	78
1	24
1	32
0	45
0	9
14	407
0	573
0	124
0	93
0	33
3	9
0	546
0	104
0	4
0	0
0	0
0	35
0	42
0	42
1	252
1	252
0	1238
4	193
0	1234
85	130
0	130
130	2225
0	1876
1	541
3	461
9	1002
32	1011
9	337
0	292
1	77
31	252
43	245
9	94
15	78
2	104
0	218
1	88
0	0
0	0
74	2398
21	637
80	2336
16	1962
2	566
0	632
3	156
0	4
0	1
0	1
0	1
0	0
0	1
0	8
0	13
0	13
0	0
0	0
3	8
0	0
0	0
0	0
15	340
96	411
0	379
19	60
1	47
592	322
0	23
4	275
0	30
3	23
58	829
1	772
5	338
0	557
1	507
4	683
0	713
10	66
0	0
24	0
0	0
0	0
0	0
3	0
0	0
0	0
537	571
0	571
0	94
0	18
0	9
0	1
0	1
294	338
1	168
2	111
0	147
0	90
4	93
0	19
916	416
0	354
3	29
1	54
0	379
0	0
0	0
547	2
15	67
0	67
0	16
1502	1107
0	196
1	687
0	676
0	306
0	140
0	120
0	7
0	1
0	0
0	11677
0	10491
0	10483
0	10507
11	28
1	29
1	56
4	90
374	88
0	63
0	36
0	35
0	35
1	28
0	199
2	176
2	13
3	9
1	91
0	146
0	161
0	21
0	19
0	53
1	168
8	180
0	6
0	10
0	30
16	142
2	55
9	306
0	260
0	224
0	155
5	123
21	1500
9	1340
1	354
1	313
0	117
683	102
0	4
9	15
11	74
0	278
1	293
0	371
16	74
0	278
1	23
0	82
0	95
0	12
0	91
11	56
11	16
1	796
0	47
0	6
0	44
0	286
0	5
0	293
0	409
0	65
0	381
0	31
0	58
0	48
0	46
0	1
0	47
0	350
0	126
0	66
0	75
0	710
0	705
6	2402
0	2402
16	125
0	99
1	99
0	184
0	51
0	175
0	149
0	133
3	136
0	50
0	81
0	26
0	18
21	63
2	13
0	60
0	23
0	27
1	0
0	30
0	3
0	0
0	2
6	5
0	0
0	0
0	0
2	1270
2	651
1	4776
0	467
0	342
0	1690
0	2049
3	627
1	917
1	452
9	128
2	1146
4	4492
0	0
0	0
0	1181
0	905
0	1185
0	1097
16	1404
93	404
0	1090
0	920
13	1459
0	1075
0	0
2	436
8	864
0	0
21	89
7	0
11	0
65	143
1	0
0	0
0	66
6	44
0	0
1	23
20	475
0	0
0	0
1	57
1	31
28	782
0	202
0	312
0	77
0	242
1	63
6	254
0	102
0	782
3	748
1	706
40	1315
0	672
7	5
6	1
0	0
0	2
1	0
0	260
0	59
0	145
0	105
3	216
0	53
0	36
0	79
10	86
0	196
3	13
0	10
0	14
0	14
0	7
1	78
7	138
0	63
0	133
0	133
0	48
1	33
0	25
0	123
1	422
0	417
0	316
0	327
0	347
0	351
0	336
0	255
0	310
0	286
2	207
0	28
0	6
0	1
0	443
0	437
1	415
1	435
0	323
0	419
0	416
1	2
0	3
0	2
0	0
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	442
0	50
982	40
274	85
0	60
1	20
6	12
0	533
0	527
1	235
0	215
0	195
0	275
0	238
0	24
0	41
0	44
1	83
0	62
0	54
0	21
0	63
0	82
0	39
0	77
0	153
0	132
0	64
0	0
0	0
2	3
0	503
7	537
0	544
0	544
0	493
0	519
19	2786
2	207
0	1488
1	8
0	2731
0	262
0	293
0	294
99	671
4	621
0	0
1	671
12	1601
3	127
0	1069
0	135
0	65
0	491
3	46
65	1413
4	57
0	112
66	825
0	118
0	224
0	79
0	0
7	71
23	284
5	60
0	242
0	171
0	171
1207	553
4	167
0	155
0	156
4	520
0	124
0	31
1	644
0	654
1	169
1	14
0	39
5	18
0	79
1	23
0	8
0	11
0	45
19	52
0	26
0	590
25776	23938
1	7564
0	16855
14	935
2	1128
31	5034
28	3857
5	193
3	77
8	197
555	1951
0	1759
6	157
2	121
3	357
3	297
0	207
1	0
223	254
1	214
0	43
16	58
0	1245
0	122
0	99
0	84
0	46
1	48
0	1201
0	75
6	314
0	64
7	809
0	95
0	82
0	2
170	214
0	162
1	131
0	48
1	2025
0	2042
1	67
5	1099
3	835
1	53
9	4
0	15
490	1
82	305
0	213
4	265
1	79
1	263
18	308
1	286
0	18
0	14
0	3
1	57
0	10
0	10
0	27
0	18
2	22
1	21
0	0
0	0
0	512
0	297
0	180
0	327
0	330
3	573
0	494
0	555
0	30
0	0
0	111
0	148
0	16
3	129
0	41
0	28
9	13
3	9
0	9
0	44
1	45
0	54
0	38
0	1
0	3
0	3
0	0
0	0
0	378
1	301
1	194
0	170
0	71
0	64
0	32
1	300
906	2574
0	2572
28	32
1	30
0	15
0	16
0	10
21	10
0	0
0	0
0	0
1	1
0	301
0	116
0	164
0	95
0	134
0	118
0	125
0	140
0	111
0	141
2	63
0	98
0	118
0	143
0	145
0	147
0	135
0	130
0	135
0	139
0	88
0	44
0	137
0	114
0	134
0	144
0	139
0	144
0	119
0	120
0	128
0	128
0	66
0	152
0	90
0	106
0	130
0	69
0	84
0	114
0	97
0	133
0	90
0	131
0	126
0	111
0	94
0	75
0	17
0	56
0	43
0	51
0	56
0	62
0	38
0	34
0	26
0	17
0	10
29	484
2	430
0	64
0	29
6	24
0	4
61	432
0	73
0	104
0	141
0	138
0	263
0	0
0	0
0	0
79	3952
3	3909
3	980
0	153
2	199
0	232
0	20
0	61
0	206
4	4262
0	4232
0	5343
0	0
407	5415
0	5141
2	3767
2	3622
3	3945
0	78
127	1422
0	5339
0	46
12	299
0	152
3	145
1	287
0	322
17	157
1	223
0	277
0	93
0	61
0	61
1	1
15	7
3	28
0	59
0	46
0	15
0	28
0	44
0	25
1	23
0	25
0	2
0	158
2	42
0	137
0	181
9	122
0	70
0	52
0	94
1	36
0	24
0	52
0	39
1	52
0	40
1	30
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	318
0	185
0	5
1	317
0	216
3	159
0	6
0	333
1	993
0	878
3	700
0	482
1	3
7	135
0	110
0	386
0	276
0	388
6	1992
7	516
0	922
14	915
0	836
14	722
0	289
1	5
1	147
0	36
0	1785
462	108
3	15
10	91
0	332
0	533
0	1
0	572
21	1356
0	161
0	626
0	542
0	1164
0	1048
0	1069
0	1033
0	979
0	863
1	763
0	742
0	56
89	669
0	346
0	592
0	688
0	97
0	446
1	518
0	62
0	266
0	34
0	80
0	16
0	0
0	0
0	0
29	5344
1	5582
7	3545
16	1091
0	4359
20	54
0	63
0	788
0	341
5	1397
1	1462
0	61
1	69
0	984
0	26
0	31
0	85
0	53
0	60
14	66
0	3
0	4
0	4
0	4
0	4
0	3
0	5
0	2
0	3
0	5
0	3
0	0
3	570
0	404
0	527
0	224
0	356
88	110
0	61
0	89
0	13
0	47
0	0
0	4986
0	1141
0	1245
0	849
0	938
4	944
22	142
0	883
0	348
73	5049
0	608
0	348
11	337
3	255
0	263
3	94
18	102
0	285
0	269
3	232
4	217
3	143
3	29
0	24
0	15
0	27
0	18
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	3
280	199
0	136
1	2
24	60
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
1	1
0	0
0	333
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2841
5	3510
0	909
0	229
0	2657
4	2704
0	3511
0	245
0	1303
9	1607
0	7
0	302
14	176
0	206
2	107
7	253
2	238
0	200
6	106
0	1313
3	810
0	99
0	544
0	51
9	106
0	454
0	691
0	99
1	87
5	67
95	489
0	70
1	53
12	607
0	0
0	0
0	0
0	0
0	389
114	2815
0	2645
0	2769
0	2416
5	2322
0	2264
0	257
0	212
0	992
0	1323
0	29
4	50
0	1136
0	239
0	191
0	102
0	221
0	76
2	275
1	210
3	122
0	79
0	465
0	25
0	208
0	43
0	41
1	46
7	577
0	180
0	549
0	39
99	41
0	44
3	574
0	208
4	67
2	125
98	131
0	142
0	105
0	64
0	91
0	25
0	44
0	37
0	15
0	14
0	18
0	6
3	6
0	1
0	1
0	1
0	1
0	81
18	820
0	98
2	835
0	20
2	527
0	292
0	370
0	413
0	211
2246	815
0	2
1	2
0	0
1	2
0	0
0	2
0	0
0	0
0	1
0	1
0	1033
0	971
0	777
0	828
0	133
0	67
0	135
1	228
0	430
0	50
0	204
0	708
1	496
5	517
0	352
38	510
0	362
0	224
1	173
0	5
0	135
0	219
0	103
0	226
0	6
0	16
5	11
0	13
4	24
0	13
0	1245
0	1098
0	1034
0	834
0	33
2	59
3	9
14	39991
5	29
0	36249
0	19158
4	38287
0	35192
0	34217
1	38055
15	25583
4	35062
1	32752
0	5
0	0
0	0
0	0
137	81
8	29
8	26
108	339
2	345
0	26
0	133
0	452
0	33
2	276
3	81
1	418
0	69
0	282
1	41
0	85
0	412
0	165
1215	180
0	130
1	72
1	100
68	488
0	453
1	124
24	30
0	80
0	226
4	26
8	38
1	140
3	106
0	84
0	43
10	1894
4	274
12	200
0	1846
5	198
1	2073
0	2034
1	1988
0	2202
0	2183
0	1861
0	555
0	65
0	41
0	736
11	83
11	275
0	468
0	602
0	386
0	558
1	306
2	472
3	258
0	220
5	4
2	2077
0	1979
0	2069
0	0
0	0
0	735
0	849
0	815
0	448
0	507
3	152
1	101
0	49
0	81
1	35
3	0
0	70
0	0
0	18
0	18
0	16
0	18
0	17
0	0
0	1
0	7
0	6
0	6
0	0
0	17
4	1453
0	76
0	0
0	0
0	0
0	0
69	324
0	129
0	46
0	312
31	389
5	151
22	479
0	467
0	51
21	637
2	31
2	157
0	47
0	20
1	21
8	388
1	280
0	160
0	166
0	32
0	376
0	525
0	28
1	27
0	4
0	7
0	36
0	13
0	5
0	28
0	381
0	1
0	3
0	382
0	3
0	14
0	378
0	4
0	380
0	382
0	65
0	381
0	37
0	5
0	359
0	0
0	0
7	52
4	52
1	22
0	12
0	26
0	1
1	143
0	43
6	139
0	28
0	149
0	146
7	147
4	143
0	16
0	190
1	196
7	0
5	208
5	633
0	659
0	986
0	1012
0	231
0	163
0	109
0	971
12	974
6	919
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	18
0	43
0	217
712	218
0	52
0	35
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	137
0	106
0	137
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	38
0	38
0	38
2	1
0	36
0	38
13	2345
13	2138
2	1637
14	2014
0	1847
0	263
8	300
0	138
0	115
0	87
0	7
0	133
1	94
2	188
0	129
0	50
3	4
10	83
4	75
25	76
0	89
0	46
17	29
0	21
0	1444
0	663
0	1328
0	897
0	131
3	59
2	26
1	9
0	45
0	691
11	187
0	189
0	50
0	103
0	75
4	34
1	107
6	86
7	831
9	795
7	350
0	234
0	712
0	59
2	69
0	97
0	40
8	124
0	77
0	61
0	63
0	68
0	0
0	0
0	0
0	0
0	7
38	3542
0	1739
235	3549
0	1936
7	38
0	1296
0	386
1	382
1	27
0	1533
1	25
7	129
1	36
0	23
0	16
0	119
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
5	53
0	18
3	19
0	11
0	19
0	1
0	3
1	73
0	3
0	4
0	5
0	4
0	0
0	0
0	1
0	0
0	0
0	5
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
8	9
0	0
0	0
0	2
0	2
0	2
25	342
1	11
0	299
1	311
0	12
2	29
1	41
0	5
24	5
0	0
0	5
3	3
0	0
0	3
30	0
17	14894
15	14893
20	14895
0	14893
158	14896
40	14898
8	14896
0	14938
10	12085
34	13497
1	1490
3	407
1	299
0	242
5	28
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1925
0	2071
0	1980
0	1421
0	101
0	93
3	1275
2	88
0	52
0	90
4	14
0	50
4	52
0	77
0	85
2	1272
0	12
0	89
2	92
7	358
0	84
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	626
9	502
0	191
0	296
0	422
7	146
218	181
0	180
0	80
0	296
0	610
0	1606
2	195
8	170
0	1566
0	1607
0	1467
45	523
0	336
0	318
1	446
0	25
5	73
13	158
0	217
1	501
0	185
0	215
0	347
0	279
1	342
0	58
0	1
0	1
0	0
0	0
0	0
6955	18
210	836
1	69
0	460
0	60
0	95
3	118
0	128
2	83
0	49
0	111
0	29
0	114
0	124
3	31
280	171
7	8
0	145
0	146
0	72
1	10
0	9
0	14
98	158
1	14
5	95
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
30	158
0	124
0	61
0	30
0	27
0	45
0	13
0	35
1	10
0	5
1	17
0	4
0	10
0	6
0	5
15	42
0	35
0	42
0	2366
0	759
0	730
0	147
1	523
0	919
0	184
0	990
0	802
0	491
0	1641
0	528
0	0
1	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
592	773
2	127
0	50
20	597
0	7
0	67
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
2	1
0	0
0	0
0	1
0	0
0	1
0	4
0	0
0	380
0	392
1	54
0	104
0	51
0	48
0	48
3	528
2	55
0	22
19	51
0	34
0	55
2	52
2	43
0	527
0	0
0	0
0	0
0	0
0	0
21	2658
63	513
0	384
0	417
315	2638
3	80
10	208
1	182
23	953
47	664
146	12004
6	9805
28	3313
0	8554
5	10643
12	272
75	9405
4	1246
1	3607
0	3
1	3
0	4
0	0
0	0
0	0
0	4
0	5
0	4
0	1
0	1
0	1
0	1
0	1
1	0
0	9
37	11
0	0
1	0
0	1
0	0
10	2
3	299
0	311
0	320
1	50
0	12
0	15
0	0
0	7
3	50
0	68
0	139
1	3
2	39
0	13
0	148
0	4280
15	3903
0	2752
19	46
4	1981
5	190
11	48
0	81
0	1736
0	1739
0	274
0	77
2	168
18	185
1	122
0	108
0	89
5	26
0	3283
0	2830
0	71
4	693
1	82
0	187
2	694
0	658
0	89
0	688
0	197
0	123
0	640
2	125
1	169
0	169
0	435
4	162
0	13
1	9
0	155
0	6
2	3
0	106
0	5
5	155
5	14
0	0
0	0
0	0
0	0
0	0
0	20
0	4
0	2
1	0
2	0
1	287
630	290
1	162
0	51
2	82
0	343
0	422
0	397
0	96
0	56
0	192
1	345
1	256
0	398
1	374
0	36
0	50
0	83
111	64
0	19
300	2
0	307
1	106
0	5
0	18
135	60
0	18
0	27
22	303
0	722
0	907
0	679
0	643
8	506
1	457
0	399
1	80
0	80
0	78
0	13
0	18
5	810
0	263
18	133
0	189
0	193
1	36
1	110
0	88
0	33
0	19
0	40
6	63
0	15
0	20
0	7
0	5
3	12592
6	6707
0	12498
1	12589
1	17609
10	19888
21	19862
26	21406
1	19854
1	14685
12	16546
0	1220
17	16318
0	16233
0	7223
0	19872
37	4
0	383
0	366
0	207
0	175
0	61
0	99
0	98
0	82
1	49
0	2
0	2
0	2
0	1
0	1
0	1
286	88
0	74
0	67
1	57
0	51
0	22
0	31
0	31
0	23
0	31
0	28
0	8
0	10
0	31
3	1
0	1
3	1
0	1
0	0
0	68
5	275
3	275
0	172
0	0
0	0
0	261
0	19
1	19
69	59
0	7
0	8
0	6
0	13
0	65
13	43
0	17
0	326
0	0
0	0
0	0
0	0
0	0
0	0
33	630
0	595
0	344
0	225
0	252
0	278
0	171
0	126
208	24
0	9
1	9
2	2
2	5
4	37
3	844
13	46
0	62
2	64
0	46
0	0
0	15
0	33
1	33
2	11
5	218
2	927
0	950
0	1327
64	991
0	1476
0	1541
0	871
0	857
0	510
9	96
0	395
175	230
2	24
3	1
2	221
2	399
0	445
4	180
0	174
0	33
1	65
1140	2
134	319
0	284
0	27
0	32
0	295
0	29
0	34
0	37
0	266
0	294
0	31
0	307
0	24
0	14
0	3
0	17
0	8
0	24
0	53
15	948
0	1575
0	733
1	805
0	1003
0	971
0	378
0	511
0	693
2	394
4	215
0	435
5	422
0	301
0	257
0	227
5	74
0	1274
0	0
18	2
0	0
0	85
0	73
0	28
0	85
0	17
0	21
0	11
0	2
0	1
0	53
0	53
0	1
0	3
0	41
0	41
0	1
0	8
0	23
0	41
0	0
0	0
0	0
3	1
0	0
0	0
0	214
22	5
0	0
0	168
685	418
1	79
0	284
0	149
0	222
5	337
0	244
0	179
0	39
0	0
0	52
10	31
0	15
4	598
14	578
0	2
0	508
0	485
0	390
4	26
1	18
5	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	398
20	4767
7	653
1	529
3	644
0	748
2	652
0	917
0	546
2	3888
0	380
0	550
16	4435
0	552
2	731
2	93
1	89
1	204
1	596
0	591
1	105
0	0
0	0
0	0
268	335
0	44
0	147
3	228
0	178
27	20
228	538
69	628
0	1
0	38
0	36
0	1
0	4
0	5
3	18
0	3
0	38
0	2
0	2
0	17
0	17
0	8
0	6
0	8
0	8
0	8
4	0
25	10713
0	3373
3	8787
5	1
0	1
1	1
0	1
0	0
0	0
2	60
0	1
0	11
0	4
0	6
0	0
1	57
0	0
0	0
0	2
0	1
0	0
0	3
0	2
0	0
0	0
0	3
0	0
117	84
0	83
0	10
135	173
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	4
0	0
42	10
24	0
5	0
204	1
0	265
23	38
0	33
0	3
0	27
0	284
0	304
0	269
1475	211
3	92
1	47
5	4
0	26
0	2
5	26
6	6
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	2
0	0
0	0
2	111
0	174
4	199
3	23
0	54
4	103
0	53
0	52
5	34
0	25
1	34
0	43
0	8
11	31
5	314
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
15	754
7	750
8	28
3	87
0	25
0	112
1	56
1	28
3	0
1	4
0	1
0	1
0	1
0	2
0	1
0	1
